Date,Open,High,Low,Close,Adj Close,Volume
2021-02-05,11.605000,11.700000,11.460000,11.550000,11.550000,16893
2021-02-08,11.700000,11.700000,11.530000,11.700000,11.700000,39198
2021-02-09,11.570000,11.750000,11.560000,11.629900,11.629900,10260
2021-02-10,12.250000,12.660000,11.650000,12.320000,12.320000,2401314
2021-02-11,12.380000,13.170000,12.260000,12.580000,12.580000,1733881
2021-02-12,12.500000,12.790000,12.000000,12.060000,12.060000,587842
2021-02-16,12.510000,12.510000,11.380000,11.490000,11.490000,543833
2021-02-17,11.590000,11.790000,11.360000,11.360000,11.360000,166366
2021-02-18,12.200000,13.680000,12.200000,13.400000,13.400000,672741
2021-02-19,15.450000,19.150000,15.449200,15.720000,15.720000,1237697
2021-02-22,16.500000,20.559999,16.500000,17.520000,17.520000,493975
2021-02-23,16.000000,16.820000,13.880000,15.000000,15.000000,284926
2021-02-24,15.020000,17.250000,15.020000,15.490000,15.490000,170705
2021-02-25,15.000000,15.120000,13.132800,13.480000,13.480000,67116
2021-02-26,14.000000,14.287000,13.000000,13.810000,13.810000,32442
2021-03-01,14.500000,14.720000,13.740000,13.750000,13.750000,271494
2021-03-02,13.710000,14.180000,13.100000,13.100000,13.100000,88119
2021-03-03,13.210000,13.210000,12.000000,12.000000,12.000000,13808
2021-03-04,12.040000,13.060000,11.220000,11.950000,11.950000,115808
2021-03-05,11.950000,13.240000,10.950000,12.320000,12.320000,260937
2021-03-08,12.500000,13.060000,12.120000,12.730000,12.730000,9106
2021-03-09,12.330000,12.865000,12.330000,12.550000,12.550000,6251
2021-03-10,12.620000,12.960000,12.000000,12.444000,12.444000,13513
2021-03-11,12.670000,12.750000,12.100000,12.280000,12.280000,13668
2021-03-12,12.550000,13.020000,12.320000,12.930000,12.930000,7174
2021-03-15,12.550000,13.100000,12.550000,12.780000,12.780000,37108
2021-03-16,12.730000,12.730000,12.090000,12.350000,12.350000,4184
2021-03-17,12.080000,12.210000,11.890000,12.030100,12.030100,15970
2021-03-18,12.460000,12.460000,11.730000,11.930000,11.930000,12845
2021-03-19,11.660000,12.350000,11.600000,11.600000,11.600000,3067
2021-03-22,11.610000,11.680000,11.610000,11.680000,11.680000,283
2021-03-23,11.700000,12.060000,11.200000,11.290000,11.290000,9204
2021-03-24,11.180000,11.180000,10.860000,10.900000,10.900000,6898
2021-03-25,10.900000,11.040000,10.750000,10.950000,10.950000,147249
2021-03-26,11.630000,11.630000,10.970000,11.002000,11.002000,1997
2021-03-29,11.208600,11.208600,11.208600,11.208600,11.208600,260
2021-03-30,11.035900,11.150000,10.990000,10.990000,10.990000,1541
2021-03-31,11.100000,11.100000,10.940000,10.980000,10.980000,1850
2021-04-01,11.170000,11.170000,10.886400,10.960000,10.960000,6923
